"time","US.GA.524.sa","US.MA.506.sa","US.NC.517.sa","US.IL.602.sa","US.OH.510.sa","US.TX.623.sa","US.CO.751.sa","US.MI.505.sa","US.NV.839.sa","US.CA.803.sa","US.FL.528.sa","US.MN.613.sa","US.NY.501.sa","US.AZ.753.sa","US.OR.820.sa","US.CA.825.sa","US.CA.807.sa","US.WA.819.sa","US.FL.539.sa","US.MD.511.sa"
2010-05-01,64.099800833722,53.7619375348511,94.1093147897804,59.6608581975792,65.5463539119346,61.8291502161567,59.0992518797951,59.0975059724127,58.8905169634083,51.7561167902208,71.9220064123002,55.4799985618626,53.438738529663,69.3774728287645,63.83606510341,50.6696244981627,32.008064363394,63.8230887261014,71.5703610120697,32.4378757634079
2010-06-01,61.7780816981771,55.6911061839733,71.2224872479744,65.4864761417247,70.2943115055,61.8430992926328,68.7052287942035,59.631210999351,68.3289442791304,50.7205666792086,72.3379851231468,62.052360691335,56.6187644630833,60.1886322870272,59.5705814981769,49.4203386924978,35.838622272481,60.5979543008293,65.4144900909994,32.6408149542006
2010-07-01,61.5375036659141,54.2737169117205,87.9554366686241,63.8703878808297,69.3324559378473,45.3472324289503,61.7786866175511,55.1434097053482,60.0052849885712,50.1411481844634,72.8728468616005,59.5240634489943,56.2266029289249,62.4905828683218,56.7693702453271,64.9002903779749,30.129778449072,62.1109265198464,69.0879523415165,33.9863345348809
2010-08-01,64.71230022542,51.0796643855629,96.1584614793189,65.0033756774224,67.2942837250435,42.3683316106188,67.7533831861371,54.3074169188831,63.3119096319064,50.0698834289906,73.0918803337723,53.4617917045396,55.9474099365688,54.5441389168985,58.7222324035013,45.4389032588977,26.7360992418091,72.0415170321251,69.0255758126562,31.5328482562682
2010-09-01,65.4000801520488,54.245459097852,73.5869884758113,56.4021538513326,63.6022863702757,42.5561856624863,63.8134070195962,58.8063631023166,59.5332960253111,47.3314796947176,77.8254276198928,61.1863561232838,54.1429915870272,59.5270258286757,46.418554341511,47.4587550859442,27.9134806360761,70.7413293844785,77.4755671478844,34.3908331078458
2010-10-01,74.6000148478209,60.0709394626418,93.8750561223219,74.1517382652317,97.3205879878832,53.6353431780287,78.7930323152893,63.2898302196625,58.2224288869863,78.4258970262929,86.6608522671737,75.2721952763636,77.6070679750033,79.5279218800214,93.4327305715393,65.2291347203349,36.372220643667,78.5586138849131,98.2552874487097,46.9990428555025
2010-11-01,63.1116278386187,51.6363988373471,82.7366226565813,61.7944567544395,71.8951125183393,38.2971160853071,55.0133601398274,47.4024029496511,54.7223036657202,45.7582485043075,74.6554951828216,62.1963169669838,52.808935703874,58.4724446060781,64.0935304080677,45.9874664410147,29.9636768946618,56.8814022757298,79.0049344302285,30.9200908042934
2010-12-01,60.0576741415098,50.3411207704263,82.104229574479,59.0783755652646,67.1865129461446,37.7926628191114,54.9879958434033,54.3558566635239,52.3841968207181,44.9637700877103,62.1651847828226,52.8383519429596,55.5129709140081,55.5737155404852,59.6903129442577,44.5790824579499,25.9349248667746,55.2994311834191,66.9606745728645,28.9062209746656
2011-01-01,64.0394181301768,53.6170195844458,90.1405927455878,61.7817223001678,68.4512924243477,40.8420121905078,66.3626429371629,54.1064527618441,51.9937956514094,43.1507063281248,48.8264274472945,50.7604238763213,47.4609552157706,51.2623043190989,57.3985502244387,52.12750009551,87.6415153779924,66.5106911468981,69.1653813619729,65.7679876468678
2011-02-01,61.3041639898979,46.8499797628058,74.7372642445576,51.4532956057986,58.1679187340457,36.433315500453,54.057861104613,44.2044752452642,47.7982000561925,40.5904988389708,45.2397812567613,44.2860752493291,41.0193489181316,47.6119295891925,47.4237520216811,40.4535094328887,75.2897019079094,58.0409662164017,59.441582755366,63.2081675843681
2011-03-01,54.9400641872656,45.3494886040507,61.8217902608409,51.4686150598541,51.1850843172269,32.298518867807,49.774610689693,42.4017883948608,44.2708377428445,40.4876066822815,42.5983638889661,41.9321946619599,37.418247954793,43.8851172791507,47.5295571472748,37.7957740289194,69.8322669920096,47.7718227957913,61.2322423839226,55.7265868129443
2011-04-01,55.3958496895457,47.3194875591073,62.7067321001345,51.8287045115056,54.6098713456951,34.4558095675479,50.1903870551066,38.6109058603679,48.599602833865,38.7047424008061,42.6110831334884,46.6929742013617,40.4920971747398,42.8892834779033,46.765491658998,41.9657497017848,74.612094180616,57.2181972006519,60.455413836736,51.619714538889
2011-05-01,55.7894126313055,46.9752907824615,73.9961289193286,53.4883627170748,55.06751454191,32.5345263573574,56.0411078826063,41.5891555753892,42.6234522507831,38.5029381712518,44.3860247315853,43.8089387006695,42.2625216118377,40.6662282330372,46.6101633922406,40.9244117238645,77.842077969917,56.4252086121252,59.4939941769205,57.0693549318469
2011-06-01,60.1113385299062,43.596492028811,67.6528792140706,50.3738033581608,49.4196794516891,34.6227896044089,49.7858572381274,37.1169103890544,44.055472759721,37.471462548993,45.2613605675871,48.1275813389879,39.3015298561829,39.0164727308579,45.1920300243669,45.2771368975139,70.4558250957496,53.2535005732991,58.4369086957726,60.380653157524
2011-07-01,54.5885891704666,45.2433193579976,69.3650027992475,48.9005849544126,48.8356481965097,36.4939135569797,48.2649662763052,40.5600495623288,38.7853984578777,35.3411633151701,44.3209522617658,43.8614744154983,36.2483544300771,37.1576253358085,41.6300098067447,36.7406412170162,72.5553596309105,56.1642164861466,54.9222479701222,58.3053941688241
2011-08-01,61.6851572695893,45.4819242652274,61.8080524306095,52.199788829612,48.2462736534097,40.5748431845535,50.8160489115858,39.4572490420745,40.9582925541169,35.3481119907423,39.960598310157,41.9461351902821,35.1634664682333,39.7414304581263,44.0406882048045,39.6129967066279,69.3038049652321,49.3675419464832,45.3734774864164,53.8204764627546
2011-09-01,52.8807932832232,44.454056412495,71.9897568559932,50.3598318639908,46.6518626403849,39.5474465374485,56.8525098110398,39.8148935900937,36.4560843741995,33.8909752914416,46.8625864706485,41.4695472750103,38.7400593422135,38.8781887020786,42.7050746154624,39.0860933118479,70.252190035818,53.8710544892751,44.075010055006,53.0318273804388
2011-10-01,54.2414124705559,40.9225022449583,58.9863362864151,48.0991896633517,54.9230666730142,36.5512845936516,43.7735536386221,37.7118779397495,35.0389707529316,33.638648965341,39.767038822654,41.3456725692692,38.3052606853281,33.699463213659,41.5259819092752,32.0946245507469,66.1029575011087,48.2230196106344,45.3917082180331,53.5826168849811
2011-11-01,52.3026025294808,41.9426441725857,57.5834937723007,45.2431179555697,50.7931634529091,35.876827827277,41.5408939591976,41.5752912990567,33.0890423233393,32.267292272992,43.6966801265105,42.1181174540188,37.1636661065263,34.4989777749805,49.5836794132871,36.4999290160515,66.1105761031686,51.3367867612796,56.0247995474342,53.4154024223697
2011-12-01,53.9884979260971,42.7828271729496,59.1580675425848,50.2786287998617,45.2288386699191,37.5787844548965,47.8161687209696,33.8298861364972,28.5500887718929,32.2247657008628,38.5896580970818,45.44864338798,39.0919703287607,36.9391341853203,54.499413030264,36.7774549121723,71.098735536073,49.1929584423253,55.4051992943269,52.6984931134727
2012-01-01,52.4284993437775,40.1594241287603,54.3104878854281,45.8677697777106,40.6001489985888,36.55959255428,47.0076176444514,36.6898664608303,30.227629634562,31.3746131313319,42.978889143351,43.7270099307019,39.9341773401441,32.8419244365351,39.8083950837922,34.206601315985,64.3897435566072,45.2756292093246,52.8241080916976,52.2368223622287
2012-02-01,52.2438409070693,43.8580094326925,61.9116450336279,47.711399705123,46.538997084282,33.8739162462249,41.8511239757888,30.7993270249986,30.8807919924586,31.7643280540099,46.9334878189145,46.7654182497526,39.9197103545019,34.5660661271423,44.6346979645921,35.1666641301314,68.6381764297321,45.8444752318624,52.079707641406,53.549278692647
2012-03-01,45.9401019109822,40.518338361821,56.0400286792653,40.8205416547906,44.378022712908,32.3267977035384,40.7243935492309,29.4526388731266,27.6025830099302,29.4105656906237,33.8735718372252,37.7529725522153,31.9942339035259,28.0226134701771,38.3901276249194,33.7399909496942,57.6990386887859,41.2928531609745,50.3113954346256,44.1068160351442
2012-04-01,47.5763019656392,39.0606254963178,61.8310822961987,42.4045318993421,40.3832658211184,34.377410210908,40.895014207096,28.8675543370952,25.5782714744753,28.8570495246894,44.5849800965611,41.4818625709317,34.9280770886725,27.8987745217761,45.769489076422,32.9304230097798,52.3236431968786,40.2600303878773,46.7535249155308,44.1078898953135
2012-05-01,44.44141214575,39.7722040084078,55.2759282446204,41.1442997565669,47.9044181634107,28.3133641256697,39.7373219556216,24.9692589651486,25.1366322839841,27.8878173840708,37.7055269779534,37.0269605742853,34.1144050033095,26.5974181998981,39.5169727487461,30.0933452070784,55.8866525258044,39.87306640021,47.4139268738811,44.2754943033206
2012-06-01,40.5131671094497,39.4287988454519,54.7811979116317,38.2836671323831,47.5414131857811,32.573426638409,40.8239829512107,23.1972912067739,22.0493597543459,27.1992911822211,36.9690853044541,35.4185473052241,31.6705591069397,26.7558410793529,34.9213247896706,26.7992522425397,53.3891418531725,36.4977673599071,42.5454197117718,41.6215582722506
2012-07-01,41.25976514043,35.8397476600319,57.052238336018,39.9185969615929,43.8778271531205,29.6206279852177,34.7508524615896,26.813465454092,24.6479028115565,27.4740937499019,30.916264861031,35.9526263172919,33.7125122462896,24.2234145955487,35.9521366437757,29.7533235174486,53.9098587708622,43.3606304475871,46.4083119063415,42.8330680422124
2012-08-01,42.1227484703414,35.4512271634158,51.3733317462922,41.3661327177781,44.8538386542139,27.1675847317168,32.93700391212,25.4527027473043,23.1078211925038,26.2161287964492,27.4956272122186,37.0165873297858,30.2905254662378,24.0603941146681,32.112123350584,29.2239892094167,53.3041662838535,38.5281074928326,47.2928465591621,41.7521199857346
2012-09-01,40.2788127926635,33.9744474143422,48.7767230986587,39.2812591192988,38.7725873472901,29.2769834913124,40.6098321930514,23.0311007598094,21.4572825150005,25.6184795456538,32.0018484817694,35.1504532081064,32.5860013864238,21.264573603915,25.9940062126055,30.2334212408109,49.5222200105163,34.780247776136,52.5803284085881,43.6079282255868
2012-10-01,38.2554877311072,31.6233977015604,44.9458344638172,38.079291034508,38.2011818092126,24.8256082929289,32.8299286652391,27.1597053940173,22.6600278971036,25.0320259815022,33.8741624213609,34.7866137577862,26.6944840727682,24.2926067392137,30.1067608905922,23.381735775456,48.3276546563766,33.5886431294455,47.5997649346825,38.2906894333801
2012-11-01,37.9710643208493,31.5524933773422,50.2137994569488,35.312178264846,40.733053723466,26.5447909597538,32.5589532872747,23.1356908344646,20.7405372905546,24.0375451161631,25.755213135156,38.2101337917872,24.5801171485926,23.1725475240463,29.0259421957885,25.2087368739511,41.8514386102958,35.4744985912607,49.1492572237898,41.5151893766763
2012-12-01,35.9684206340012,31.3019504585069,53.2776251325945,38.9655250673566,39.9894875600661,26.1877626315473,32.2763026424727,26.6556288041759,21.1711510951471,22.8716389936076,28.6476907162171,34.7385057976765,27.7794541201359,20.165588312868,32.4404173812481,27.0073604431563,41.8350999045116,34.7317943337256,46.4700424523285,39.3275535934622
2013-01-01,34.6599780393002,33.2587887639382,48.3705995653154,41.1871574142186,39.7440983162688,25.3300429546906,32.2608841288459,22.2696063989879,19.0282722538254,22.4636664807232,33.6288961784076,33.1834990390037,28.054336655555,19.1271842715394,31.4762241313377,23.3249828804013,43.3172258147267,35.1402328432213,41.9489103728495,43.3137695277945
2013-02-01,32.1567249719855,30.0018813871889,42.2974862411003,35.5498561944116,40.4568040054044,23.9167407001209,30.5162742459279,21.7990652973184,17.951627488338,21.0493199528541,28.7683858589032,29.8453316845471,27.4578041776838,19.8269473064662,28.8270350371604,21.3239047393496,37.1491309197973,29.3579549561391,41.9140185762556,39.3759892584628
2013-03-01,36.9233714739819,31.9447627050472,43.9787267996195,34.6090234583028,39.2968110316891,23.0675882369321,33.4842163038538,24.8005407963937,19.2307194690793,20.8822214691596,31.8155278433154,29.8162749526068,29.3635550171816,16.6494400118435,30.1643182889397,22.0218785922068,40.0494977497627,37.5554876190674,34.2828631434481,39.6822209821216
2013-04-01,37.8638840515919,29.8560223225979,48.2949924503291,40.5191985672665,45.469429197273,27.6746654732691,35.3177787800961,29.4907104912775,19.2328469727407,20.5595384375684,32.4424025631211,34.5995753588763,31.4784470094994,22.9108979541587,31.8393195590506,22.4749319229729,37.587065338633,37.387486631267,42.8110314511828,40.3351985472052
2013-05-01,35.1987731069445,28.0037783228817,47.7082486375755,38.0579443523392,39.6368322186122,24.0335578068883,29.5476499159862,22.8324575394057,17.9070120979379,18.9753512557231,30.11693202645,31.1714684713675,29.5717941409579,17.4166491194246,23.3046414440793,19.2826303911738,32.213431491036,36.6895547514357,39.0471288914733,37.3616441389402
2013-06-01,29.2515982685717,27.7546870172781,40.9250150611548,35.2607100901389,34.9614257455025,25.7969182814485,25.8881136751665,22.2000654422761,17.0095825199973,18.4374537684175,29.0023708904803,29.4309391212743,29.4902541865468,17.2641860538454,29.7859787977642,17.7670103139308,31.4368752741524,32.2611110208275,38.1292317939289,32.6871615505869
2013-07-01,29.6367788258166,29.9156594303273,33.946990049227,33.9305260364887,33.923653974843,24.7199924166055,26.0630313520899,18.5208364397728,14.4940158970339,17.4775797568083,25.0381228149577,26.0318717685171,27.5899134009125,15.7650183030223,10.4069088945722,15.1320144467078,29.7233529614666,28.60821547232,35.0387305162684,32.1547541632173
2013-08-01,26.4706531489335,29.0889027990093,32.7041708918653,32.5022425497383,33.9125569085799,23.3778025982501,25.4089165134167,18.8905478994783,14.0332574673302,16.5783662275875,24.4614089191298,26.2278623107789,28.9555138252333,15.2652708418327,10.0920869274262,15.3760237745215,29.599951504474,26.677744382797,38.3749723372461,33.3677697205597
2013-09-01,27.6109778771238,27.6792596666188,34.4491741264662,30.2167688843186,32.7473393335863,23.135965384823,25.5270096427425,21.9468675158411,12.4187302347035,16.3781485258439,22.9729134674414,26.7810366858579,27.9866350542966,15.7078755436789,7.42660779494518,13.3098443581591,29.9593014320563,25.7208340151124,34.2864897180219,34.2277117334234
2013-10-01,24.3931472635561,28.1124435255777,34.41467866959,29.0610023431177,30.2454007608223,20.5361857541259,25.1693198327778,18.7795768660281,12.6632019998176,15.2778505252196,22.9406984271946,20.3209000406388,27.1619604791473,13.778652847181,7.26717898751815,14.9470231073101,27.0438512670772,24.1421436539544,37.9103027624732,33.8903817484345
2013-11-01,27.2465248698513,27.4418378436413,37.8840113019033,29.7948531079133,31.4093015977393,23.0140130233454,25.8224544860734,19.7168915927044,11.9087324167053,15.2799499590764,23.3616648836037,20.7815376623825,26.8979265888475,14.0608300139647,7.25678391312045,15.2100120017575,27.308239535189,24.1009128365,33.1639561046667,32.0112829621036
2013-12-01,26.3595735909793,25.3119774023244,36.7818675109156,31.4236101741685,24.8829292339794,23.605727200096,17.9313989642394,15.8059184812389,11.6340091159708,14.9423016422703,23.5759739164292,21.6600920546196,24.800720239113,14.1787855560856,7.78582133779205,11.2426571529907,26.5475335028146,25.106026041215,37.6167537431316,34.409549341877
2014-01-01,24.8772775800862,26.2521698614679,36.4902502891016,29.9543160043288,29.7292961903828,21.0272135562173,18.4351844805173,16.4949066031415,11.3932063875239,14.5810028034548,24.42894821066,20.8083150030719,24.7935603501727,15.4626757816616,11.1092824426541,13.2027718544794,24.0385082899645,23.1344410795036,31.9534818344842,31.714583990499
2014-02-01,22.9980982212654,26.0972230432641,36.5414410231517,27.1302465754824,30.5906018036285,20.3012900674179,22.6691184258266,16.3620285670262,11.58189689521,14.6703532562416,23.1073087574973,21.37517905919,24.6467563250885,13.4244825118577,8.36928735986113,13.4090522460656,27.0046707800365,24.9772549298902,30.7794531938838,30.9212691216951
2014-03-01,24.9769331289188,25.6551028588171,32.854316540177,27.5098519638799,34.6104597339954,22.0955520629497,19.9094559637466,18.3882368573894,10.122104758838,14.4522291159198,23.1111978452099,21.843042237925,24.8279015428442,13.6110483875446,8.22682908285559,12.5313526718552,27.2621703143561,25.6367259648303,31.2842768952495,28.7418064789897
2014-04-01,21.4104335311665,25.746421509976,30.1705597542587,30.1535888093503,31.7910379249262,21.0333134944166,19.5175564206926,17.453694466081,10.6599937464619,14.1045672041846,23.4445082343765,24.0268096238929,24.8750436689546,11.5267858280381,6.96483340440834,13.3159273497258,26.8883567686061,24.2961860891638,32.0812518233206,27.9265373723767
2014-05-01,23.0795599346761,26.6032208908433,35.5991048729057,27.771761466791,27.9887192743369,22.9045065461131,20.3773349844036,15.5290673387319,9.29067021012852,14.1021314874264,22.5646682139279,19.0329075423416,28.5378343552643,12.2968940828435,8.10582556392673,13.4573813852741,27.8911566331249,26.4653937834477,30.6748960019351,26.5250887319357
2014-06-01,23.60571469755,26.035294153627,33.0899118151501,31.2305143949109,33.7931549680263,22.9301166443037,17.9222900492876,15.1287718827717,10.6162923873437,13.7987221958799,22.2418504886394,20.7869261751018,27.8584624954577,12.5508554225107,6.16264017125387,12.6497618365451,27.2841089567782,27.0265071581754,31.9249004237499,28.6581543504576
2014-07-01,23.3783985901351,25.04585890905,33.4987794828044,26.9446118802647,30.8922325757292,20.8328411873742,21.2364411353775,15.7309085940261,9.2638931667618,13.7725809715603,26.8491040804149,18.1143011514859,26.2465579775657,12.8875296985909,7.56852707017761,12.9329735467675,26.6880438629642,21.7240696858543,30.2834257842677,25.2995549756373
2014-08-01,22.5364449439257,24.0647410642737,37.6696165767167,25.6080241692149,31.8905941300803,19.5425632550671,18.821620305463,16.0664789751512,10.049686354882,13.8643384740015,25.2332777170514,18.408153971045,24.2739118347806,13.2383454325789,8.25699449954796,13.254792115708,23.6175951216688,24.6980907828845,31.4574043405555,24.040137129134
2014-09-01,22.3319792968083,23.4536897661948,37.930648353928,25.1808613373125,32.9393152890128,20.1002926527829,20.8865496417037,14.6175291971341,10.3198120639344,13.729704943342,23.1190281357988,18.5002811305436,25.530396601126,11.1957166296587,9.28286463130417,12.2259781218406,23.7805315537261,19.6288679503722,32.1037528100706,24.8806052769865
2014-10-01,25.3745294833466,23.6597023914644,32.6199829332017,24.0507180773968,23.6123873753218,22.688882644948,21.8861934209394,14.5882781033157,10.4767294407854,14.0719344986562,25.9313805893458,20.4316642624961,27.6378487379044,10.5521253185881,7.26712710238019,12.8774159702911,26.2631912793558,23.0624560472336,29.2966198787383,24.0318251951889
2014-11-01,23.6721033482532,22.372460239454,33.7178986536133,26.4844008181717,25.3491441234228,20.6582175421683,22.454327820937,15.1221398244637,9.37694414517856,13.3845167015745,24.5304153232579,18.6532027889783,26.8569365520957,11.8480445321825,7.25700426848161,13.0838885821034,27.4306207366775,21.8462642008877,28.6029229030164,22.5137289726301
2014-12-01,23.9644022566234,24.434458321726,33.4813109082319,25.1387845278043,32.5375771931491,19.8195016944449,20.3221313157085,17.0652743674261,9.39490463883324,13.529808426482,24.6895817435779,20.5100712171665,26.7626967726619,12.9819781134965,7.78593669483721,12.331591805839,24.2686360365662,22.6669197555119,30.0723895136071,23.6681411274006
2015-01-01,23.0897475864385,22.662168843171,28.6848277954449,25.2740318927363,30.5565680502639,19.309246288666,21.2007382334159,13.5654559306884,10.4201922760209,13.7098117823234,20.8035202525028,21.6816110215727,27.2014367203303,11.9010778774441,7.40633849929337,11.4162302293084,26.7972891935278,22.208956380131,26.4905329634101,22.7814532019133
2015-02-01,21.1380218625407,23.5027646940723,26.7873489478223,26.1947038164709,24.1678322235546,18.4702830247702,19.1814721213682,15.4411294024176,10.1916731042085,13.3937138985297,23.1602661177317,21.3071134775382,25.1235498699974,11.6983240907972,6.50955230420916,13.3749318749384,25.1839658498036,21.4648105740772,28.0078481027176,22.4930012198712
2015-03-01,22.0237714254047,23.9083627978185,34.6688622029138,24.847630614583,25.7296049729519,21.1309406100922,20.8143469891623,13.8308165513745,10.7272264573189,13.4175303500856,22.1156689944404,19.1833739692669,24.8555761401714,13.393199643874,7.31292469009457,11.5410505976279,27.3692760991134,22.9057551779715,29.2725490306039,20.4800764096182
2015-04-01,23.4001762149071,24.9792522071472,31.8593048084017,23.5574497403975,27.5004098728939,19.1639222514901,21.3762454820816,14.7082929125731,10.3626056847193,12.8359852695144,21.672788805579,17.761967253389,25.4023118260912,10.5933298669963,7.95975969460628,10.7330419282518,25.9456644529713,20.5645146287581,28.1773027708968,23.1866287842204
2015-05-01,23.0425853603623,21.9287914438078,28.6762988133688,24.6858501681717,26.9088560769797,19.7336369303038,19.3581233369948,14.4464660505466,10.2270066398542,13.3139722324459,19.7621403558301,18.4624434601021,26.5249908460459,11.2345809561853,10.13213806558,11.6063830848375,23.7128775757811,21.3840725393401,26.9471418098869,22.5643525243073
2015-06-01,19.8249064861099,22.1963490655835,29.1965325974673,24.1783671784843,22.8639219795305,18.179787671761,21.9046059674209,16.1338579990637,9.62256193976918,13.1049146566182,23.8962813446142,21.7363544954957,27.2970965084107,10.6824395492574,9.24392610743892,10.6093820578062,25.2239931838504,18.7081363778084,25.7206172142272,25.6648361021713
2015-07-01,20.7082124676796,22.9655967043002,26.9089259381111,24.9485558971138,27.3399346063583,20.7675101920347,18.3405019609708,13.8479577164604,10.1810646748532,12.4116699375866,18.1882572868763,21.59795513458,25.7960910350031,10.9885087228506,8.51447664873938,9.89573174059622,23.6999018297359,23.7213761122674,28.3704066788383,27.2029742954218
2015-08-01,19.5611349649222,23.4501247277047,27.8283049149262,22.6533634758052,22.29515956771,18.6013808292061,15.0573352248887,14.1841757409638,8.84769615007952,12.7960065862969,20.2861188946095,18.2569440164631,26.1118717106267,10.3408937895574,8.25690236321201,12.2667863210054,22.4306552274798,20.7514115434969,26.5293665814278,26.7304101956197
2015-09-01,20.2280456228777,23.6645877389548,29.7218902185462,20.144737772792,23.6474369317893,17.0090146275012,16.2457442199864,15.6637768113696,9.3591418227161,11.9714102723148,17.9468444545993,20.5146293521486,24.5514416773866,11.128756569412,8.35430732125039,10.0407062583542,23.7286089588759,18.6400276843527,26.7323912885872,26.952947036337
2015-10-01,20.0515907993961,22.2765088152095,26.7402106776778,22.0465651967304,25.8356446189183,17.2873485277411,17.5089321651891,14.559623780859,8.89322507466849,11.9160865827675,15.9819052842939,18.3460600406845,25.5087352865209,11.4437598136999,6.22886684052747,9.74255827708822,20.1135627556576,19.8865532436977,21.7340927309574,27.2909748268598
2015-11-01,18.9414367171284,23.1523217760876,27.6585926073649,20.9668883770653,22.8147103320918,19.4781937625692,15.7181574950421,12.8340531334377,8.84157022832006,11.8434955646189,17.162108512128,16.3384162443329,26.3492534791774,9.54606260893946,4.83808281874674,9.973177640302,19.5419817306471,18.4163030340478,24.0297397204482,28.3983185513687
2015-12-01,17.9909337237544,21.503701572293,28.3051711465329,22.6248440449357,22.106818445115,19.7760341849736,19.1265861928965,12.2253950742199,8.57764466371423,11.3431894296547,17.2410629448198,16.9629670515265,26.0024180013188,9.48527718570954,5.19067055411701,10.9142485016988,20.6859640831241,22.632145568545,23.8028288605533,28.3521201526639
2016-01-01,18.6494977919982,23.6147209231236,26.6683479881665,20.5937218048484,21.7322871916901,17.5626358530064,14.7484835547909,15.4635760943986,8.85076203478239,11.6638108685886,16.1237227935754,16.9897453815246,24.2966012821323,9.25008756715325,4.6290455438447,10.4678746776477,20.3288868096644,20.3537962395704,23.7497370359159,22.8684801824052
2016-02-01,20.1877838331478,23.014837737858,26.7318043891841,20.5815717389264,23.1999116288893,18.4568261345932,17.437655366512,13.6193149602786,8.62865688911574,11.5382104797542,15.4743239822598,16.6926846142774,26.4749126338352,8.9029585038712,5.57965119927482,9.70199736493771,19.6398429393739,24.8391812686308,21.4839449630697,27.16420584893
2016-03-01,17.0511399629325,22.5490288412685,23.6897747042031,20.4105721353241,21.3012388106562,17.4423576249242,16.2894603796756,12.9344105270523,8.48831252483927,11.4254252796495,16.3312393714011,17.4113016826113,25.023192300607,9.80045514392586,4.5706622885306,10.5418085983059,17.4680960906523,18.3421836664342,21.2037461150669,26.0904135058423
2016-04-01,16.6057478608409,21.0403215607416,26.6019880971463,20.7305315981219,20.5767649425085,16.3103919471438,15.7997970414169,12.8823611574204,8.59395526767858,11.6895423397937,15.3771061424415,14.6646732940943,22.924950918455,10.5599735087638,5.9697955009519,9.84864242860223,18.3203556974397,20.5656565685222,22.3411176959441,24.1920479487049
2016-05-01,18.0265827077447,23.1509790381031,23.6656604679552,20.5714662302537,22.0502888579619,17.6338863398896,18.339029504159,14.4052204217682,8.68609941648715,11.0667178181349,14.883671797409,18.8448757141591,23.0702028646326,10.1882197695513,5.06608363631761,9.85469104204469,20.6358913745581,19.3591708305135,22.2933534033286,28.3879993486619
2016-06-01,18.867592906074,21.3115275563971,22.2381678508564,19.1412121453538,22.8007706655868,16.2816706026648,16.9260736479486,12.1117599767087,8.10472318894622,11.1089408394537,15.581054614922,14.2494502440988,25.7936769077057,9.74476961938948,5.13553514984561,10.5906807328144,18.4196218819019,21.8202122401184,21.2866945232278,24.6811384981751
2016-07-01,17.1219797746456,20.8379233725563,20.1109527545165,18.9608618855733,20.7509975339193,16.9657475477015,15.4445822418048,13.8173630828895,7.99154863264959,11.3741144122262,16.2516203978227,16.7618043259968,23.9003525434478,10.0521166751459,5.67630628028123,13.0298400080058,18.8999997293734,17.8125702044027,20.8001570092242,24.2876093317204
2016-08-01,19.5205931456053,21.0019266872651,19.9629861034332,17.7287646521129,22.2515157932033,15.6785261528165,16.9393797801487,12.3007781797916,8.33059248151689,10.9826870659458,15.4315847102573,17.1598962697459,26.0448985197932,10.3039627745044,5.50460484275124,9.59179395500116,20.2960673255744,19.7722750637048,20.6312893999547,25.7679781284498
2016-09-01,17.0448914749215,20.6204382862118,20.6956418125574,19.137427942083,22.4929356238982,14.919066230955,10.4439639986057,11.49959231578,7.91765106322905,11.2959313880304,14.8057707429873,14.3713248353607,25.455331638832,9.97869421306902,6.49770930541038,11.841281218267,17.5138748679021,19.6917258372991,20.3125628786401,22.8308067488402
2016-10-01,17.9273645622461,20.6473807381197,19.7796776257,17.0359917805835,21.0691736442184,16.2050168494479,14.2259933353969,12.4619992193424,7.28052671774463,10.7798303373346,15.9603645625172,14.0754127053699,24.4472849398247,10.3044841998036,7.26689964101329,10.7732836641167,16.9869982626296,22.9955924268368,19.5722588805805,22.9377896180079
